"FullName","Name","Size","Itemtype","Datemodified","Datecreated","Dateaccessed","Perceivedtype","Kind","Contributingartists","Album","Year","Genre","Conductors","Tags","Rating","Artist","Title","Track","Time","Bitrate","Ccaddresses","From"
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-09-Here Comes the Flood.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-09-Here Comes the Flood.mp3","4.14 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Here Comes the Flood","9","00:04:31","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-10-Red Rain.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-10-Red Rain.mp3","5.12 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Red Rain","10","00:05:35","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-11-Games Without Frontiers.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-11-Games Without Frontiers.mp3","3.62 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Games Without Frontiers","11","00:03:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-12-Shock the Monkey.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-12-Shock the Monkey.mp3","3.62 MB","MP3 Format Sound","11/7/2014 10:49 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Shock the Monkey","12","00:03:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-13-I Have the Touch.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-13-I Have the Touch.mp3","3.43 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","I Have the Touch","13","00:03:44","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-14-Big Time.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-14-Big Time.mp3","4.05 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Big Time","14","00:04:25","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-15-Zaar.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-15-Zaar.mp3","2.72 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Zaar","15","00:02:58","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Shaking the Tree Sixteen Golden Greats\Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-16-Biko.mp3","Peter Gabriel-Shaking the Tree- Sixteen Golden Greats-16-Biko.mp3","6.32 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Shaking the Tree: Sixteen Golden Greats","1990","Rock","","","Unrated","Peter Gabriel","Biko","16","00:06:54","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-01-Come Talk to Me.mp3","Peter Gabriel-Us-01-Come Talk to Me.mp3","6.48 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Come Talk to Me","1","00:07:04","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-02-Love to Be Loved.mp3","Peter Gabriel-Us-02-Love to Be Loved.mp3","4.85 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Love to Be Loved","2","00:05:17","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-03-Blood of Eden.mp3","Peter Gabriel-Us-03-Blood of Eden.mp3","6.05 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Blood of Eden","3","00:06:36","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-04-Steam.mp3","Peter Gabriel-Us-04-Steam.mp3","5.53 MB","MP3 Format Sound","11/22/2013 3:27 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Steam","4","00:06:02","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-05-Only Us.mp3","Peter Gabriel-Us-05-Only Us.mp3","5.97 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Only Us","5","00:06:31","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-06-Washing of the Water.mp3","Peter Gabriel-Us-06-Washing of the Water.mp3","3.53 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Washing of the Water","6","00:03:51","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-07-Digging in the Dirt.mp3","Peter Gabriel-Us-07-Digging in the Dirt.mp3","4.84 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Digging in the Dirt","7","00:05:17","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-08-Fourteen Black Paintings.mp3","Peter Gabriel-Us-08-Fourteen Black Paintings.mp3","4.23 MB","MP3 Format Sound","11/7/2014 10:49 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Fourteen Black Paintings","8","00:04:37","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-09-Kiss That Frog.mp3","Peter Gabriel-Us-09-Kiss That Frog.mp3","4.87 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Kiss That Frog","9","00:05:19","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Peter Gabriel\Us\Peter Gabriel-Us-10-Secret World.mp3","Peter Gabriel-Us-10-Secret World.mp3","6.41 MB","MP3 Format Sound","11/22/2013 3:29 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Peter Gabriel","Us","1992","Rock","","","Unrated","Peter Gabriel","Secret World","10","00:07:00","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-01-Breakdown.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-01-Breakdown.mp3","2.48 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","4 Stars","Tom Petty & the Heartbreakers","Breakdown","1","00:02:42","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-02-American Girl.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-02-American Girl.mp3","3.26 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","American Girl","2","00:03:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-03-Hometown Blues.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-03-Hometown Blues.mp3","2.03 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Hometown Blues","3","00:02:12","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-04-Anything That's Rock & Roll.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-04-Anything That's Rock & Roll.mp3","2.20 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Anything That's Rock & Roll","4","00:02:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-05-I Need to Know.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-05-I Need to Know.mp3","2.20 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","I Need To Know","5","00:02:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-06-Listen to Her Heart.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-06-Listen to Her Heart.mp3","2.80 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Listen To Her Heart","6","00:03:03","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-07-When the Time Comes.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-07-When the Time Comes.mp3","2.53 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","When The Time Comes","7","00:02:45","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-08-Too Much Ain't Enough.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-08-Too Much Ain't Enough.mp3","2.70 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Too Much Ain't Enough","8","00:02:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-09-No Second Thoughts.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-09-No Second Thoughts.mp3","2.44 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","No Second Thoughts","9","00:02:39","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-10-Baby's a Rock & Roller.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-10-Baby's a Rock & Roller.mp3","2.63 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Baby's a Rock & Roller","10","00:02:52","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-11-Refugee.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-11-Refugee.mp3","3.10 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Refugee","11","00:03:22","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-12-Here Comes My Girl.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-12-Here Comes My Girl.mp3","4.06 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Here Comes My Girl","12","00:04:25","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-13-Even the Losers.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-13-Even the Losers.mp3","3.65 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Even The Losers","13","00:03:59","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-14-Shadow of a Doubt (A Complex Kid).mp3","Tom Petty & the Heartbreakers-Playback Disc 1-14-Shadow of a Doubt (A Complex Kid).mp3","4.05 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Shadow Of A Doubt (A Complex Kid)","14","00:04:25","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-15-Don't Do Me Like That.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-15-Don't Do Me Like That.mp3","2.48 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Don't Do Me Like That","15","00:02:42","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-16-The Waiting.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-16-The Waiting.mp3","3.66 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","The Waiting","16","00:03:59","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-17-A Woman in Love (It's Not Me).mp3","Tom Petty & the Heartbreakers-Playback Disc 1-17-A Woman in Love (It's Not Me).mp3","4.03 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","A Woman in Love (It's Not Me)","17","00:04:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-18-Something Big.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-18-Something Big.mp3","4.34 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Something Big","18","00:04:44","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-19-A Thing About You.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-19-A Thing About You.mp3","3.24 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","A Thing About You","19","00:03:32","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-20-Insider.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-20-Insider.mp3","4.02 MB","MP3 Format Sound","4/30/2015 2:19 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","Insider","20","00:04:23","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Petty, Tom (and The Heartbreakers)\Playback (1 of 6) The Big Jangle\Tom Petty & the Heartbreakers-Playback Disc 1-21-You Can Still Change Your Mind.mp3","Tom Petty & the Heartbreakers-Playback Disc 1-21-You Can Still Change Your Mind.mp3","3.92 MB","MP3 Format Sound","4/30/2015 2:18 PM","10/3/2012 10:37 PM","10/3/2012 10:37 PM","Audio","Music","Tom Petty & the Heartbreakers","Playback Disc 1","1995","Rock","","","Unrated","Tom Petty & the Heartbreakers","You Can Still Change Your Mind","21","00:04:16","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Phil Collins\Face Value\Phil Collins-Face Value-01-In The Air Tonight.mp3","Phil Collins-Face Value-01-In The Air Tonight.mp3","5.12 MB","MP3 Format Sound","10/26/2014 2:52 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Phil Collins","Face Value","1981","Rock","","","Unrated","Phil Collins","In the Air Tonight","1","00:05:35","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Phil Collins\Face Value\Phil Collins-Face Value-02-This Must Be Love.mp3","Phil Collins-Face Value-02-This Must Be Love.mp3","3.61 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Phil Collins","Face Value","1981","Rock","","","Unrated","Phil Collins","This Must Be Love","2","00:03:56","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Phil Collins\Face Value\Phil Collins-Face Value-03-Behind The Lines.mp3","Phil Collins-Face Value-03-Behind The Lines.mp3","3.59 MB","MP3 Format Sound","12/13/2012 5:40 PM","11/25/2014 9:24 PM","7/10/2018 8:11 AM","Audio","Music","Phil Collins","Face Value","1981","Rock","","","Unrated","Phil Collins","Behind the Lines","3","00:03:55","?128kbps","",""
